Name,Child Of,Points,Eats,Feet,Inches,Weight,Strength,Hit Points,Dexterity,Will Power,Intelligence,Perception,Health,Fatigue,Damage Resistance,Speed,Basic Lift,Basic Move,Basic Dodge
1077,1051,3,herbivore,21.000000,0.000000,23999.984375,6.000000,9.000000,13.000000,12.000000,5.000000,6.000000,9.000000,10.000000,0.000000,3.750000,7.000000,6.000000,9.000000,
1079,1027,5,herbivore,21.000000,0.000000,23999.984375,5.000000,7.000000,15.000000,11.000000,5.000000,6.000000,7.000000,10.000000,0.000000,4.250000,5.000000,7.000000,10.000000,
1081,1027,5,herbivore,21.000000,0.000000,23999.984375,5.000000,7.000000,15.000000,11.000000,5.000000,6.000000,7.000000,10.000000,0.000000,4.250000,5.000000,7.000000,10.000000,
1083,991,5,herbivore,15.000000,0.000000,6085.061523,6.000000,10.000000,10.000000,7.000000,6.000000,8.000000,10.000000,10.000000,0.000000,3.500000,7.000000,5.000000,8.000000,
1085,991,5,herbivore,15.000000,0.000000,6085.061523,6.000000,10.000000,10.000000,7.000000,6.000000,8.000000,10.000000,10.000000,0.000000,3.500000,7.000000,5.000000,8.000000,
1086,1068,1,carnivore,21.000000,0.000000,23999.984375,17.000000,12.000000,11.000000,13.000000,7.000000,13.000000,12.000000,10.000000,0.000000,0.750000,57.000000,3.000000,6.000000,
1088,1068,1,carnivore,21.000000,0.000000,23999.984375,17.000000,12.000000,11.000000,13.000000,7.000000,13.000000,12.000000,10.000000,0.000000,0.750000,57.000000,3.000000,6.000000,
1090,1074,18,carnivore,21.000000,0.000000,23999.984375,16.000000,12.000000,11.000000,13.000000,6.000000,15.000000,12.000000,10.000000,0.000000,0.000000,51.000000,3.000000,6.000000,
1092,1074,18,carnivore,21.000000,0.000000,23999.984375,16.000000,12.000000,11.000000,13.000000,6.000000,15.000000,12.000000,10.000000,0.000000,0.000000,51.000000,3.000000,6.000000,
1094,1076,0,carnivore,9.000000,0.000000,757.724487,16.000000,10.000000,10.000000,13.000000,8.000000,17.000000,10.000000,10.000000,0.000000,0.000000,51.000000,1.000000,5.000000,
1096,1076,0,carnivore,9.000000,0.000000,757.724487,16.000000,10.000000,10.000000,13.000000,8.000000,17.000000,10.000000,10.000000,0.000000,0.000000,51.000000,1.000000,5.000000,
1087,1075,3,herbivore,21.000000,0.000000,23999.984375,7.000000,8.000000,14.000000,12.000000,6.000000,6.000000,8.000000,10.000000,0.000000,3.000000,9.000000,6.000000,8.000000,
1089,1075,3,herbivore,21.000000,0.000000,23999.984375,7.000000,8.000000,14.000000,12.000000,6.000000,6.000000,8.000000,10.000000,0.000000,3.000000,9.000000,6.000000,8.000000,
1091,1027,5,herbivore,21.000000,0.000000,23999.984375,5.000000,6.000000,16.000000,10.000000,5.000000,6.000000,6.000000,10.000000,0.000000,4.000000,5.000000,7.000000,9.000000,
1093,1027,5,herbivore,21.000000,0.000000,23999.984375,5.000000,6.000000,16.000000,10.000000,5.000000,6.000000,6.000000,10.000000,0.000000,4.000000,5.000000,7.000000,9.000000,
1095,1081,6,herbivore,15.000000,0.000000,6085.061523,6.000000,5.000000,14.000000,13.000000,6.000000,7.000000,5.000000,10.000000,0.000000,3.250000,7.000000,5.000000,9.000000,
1097,1081,6,herbivore,15.000000,0.000000,6085.061523,6.000000,5.000000,14.000000,13.000000,6.000000,7.000000,5.000000,10.000000,0.000000,3.250000,7.000000,5.000000,9.000000,
1098,1094,5,carnivore,21.000000,0.000000,23999.984375,15.000000,7.000000,11.000000,14.000000,12.000000,16.000000,7.000000,10.000000,0.000000,-0.500000,45.000000,3.000000,6.000000,
1100,1094,5,carnivore,21.000000,0.000000,23999.984375,15.000000,7.000000,11.000000,14.000000,12.000000,16.000000,7.000000,10.000000,0.000000,-0.500000,45.000000,3.000000,6.000000,
1102,1074,2,carnivore,21.000000,0.000000,23999.984375,16.000000,13.000000,11.000000,12.000000,6.000000,15.000000,13.000000,10.000000,0.000000,0.750000,51.000000,3.000000,6.000000,
1104,1074,2,carnivore,21.000000,0.000000,23999.984375,16.000000,13.000000,11.000000,12.000000,6.000000,15.000000,13.000000,10.000000,0.000000,0.750000,51.000000,3.000000,6.000000,
1106,1096,6,carnivore,15.000000,0.000000,6085.061523,17.000000,10.000000,10.000000,13.000000,8.000000,14.000000,10.000000,10.000000,0.000000,0.250000,57.000000,2.000000,5.000000,
1108,1096,6,carnivore,15.000000,0.000000,6085.061523,17.000000,10.000000,10.000000,13.000000,8.000000,14.000000,10.000000,10.000000,0.000000,0.250000,57.000000,2.000000,5.000000,
1099,1075,18,herbivore,21.000000,0.000000,23999.984375,5.000000,6.000000,17.000000,11.000000,5.000000,4.000000,6.000000,10.000000,0.000000,3.250000,5.000000,6.000000,9.000000,
1101,1075,18,herbivore,21.000000,0.000000,23999.984375,5.000000,6.000000,17.000000,11.000000,5.000000,4.000000,6.000000,10.000000,0.000000,3.250000,5.000000,6.000000,9.000000,
1103,1091,1,herbivore,21.000000,0.000000,23999.984375,5.000000,6.000000,16.000000,11.000000,6.000000,6.000000,6.000000,10.000000,0.000000,4.250000,5.000000,7.000000,10.000000,
1105,1091,1,herbivore,21.000000,0.000000,23999.984375,5.000000,6.000000,16.000000,11.000000,6.000000,6.000000,6.000000,10.000000,0.000000,4.250000,5.000000,7.000000,10.000000,
1107,1093,1,herbivore,21.000000,0.000000,23999.984375,5.000000,6.000000,16.000000,11.000000,6.000000,6.000000,6.000000,10.000000,0.000000,4.250000,5.000000,7.000000,10.000000,
1109,1093,1,herbivore,21.000000,0.000000,23999.984375,5.000000,6.000000,16.000000,11.000000,6.000000,6.000000,6.000000,10.000000,0.000000,4.250000,5.000000,7.000000,10.000000,
1110,1104,5,carnivore,21.000000,0.000000,23999.984375,16.000000,12.000000,12.000000,12.000000,5.000000,17.000000,12.000000,10.000000,0.000000,0.500000,51.000000,3.000000,6.000000,
1112,1104,5,carnivore,21.000000,0.000000,23999.984375,16.000000,12.000000,12.000000,12.000000,5.000000,17.000000,12.000000,10.000000,0.000000,0.500000,51.000000,3.000000,6.000000,
1114,1100,4,carnivore,15.000000,0.000000,6085.061523,15.000000,6.000000,10.000000,16.000000,13.000000,17.000000,6.000000,10.000000,0.000000,-1.000000,45.000000,1.000000,4.000000,
1116,1100,4,carnivore,15.000000,0.000000,6085.061523,15.000000,6.000000,10.000000,16.000000,13.000000,17.000000,6.000000,10.000000,0.000000,-1.000000,45.000000,1.000000,4.000000,
1118,1096,1,carnivore,15.000000,0.000000,6085.061523,16.000000,10.000000,9.000000,13.000000,8.000000,15.000000,10.000000,10.000000,0.000000,0.000000,51.000000,2.000000,5.000000,
1120,1096,1,carnivore,15.000000,0.000000,6085.061523,16.000000,10.000000,9.000000,13.000000,8.000000,15.000000,10.000000,10.000000,0.000000,0.000000,51.000000,2.000000,5.000000,
1111,1075,11,herbivore,21.000000,0.000000,23999.984375,5.000000,6.000000,18.000000,9.000000,5.000000,4.000000,6.000000,10.000000,0.000000,3.750000,5.000000,6.000000,9.000000,
1113,1075,11,herbivore,21.000000,0.000000,23999.984375,5.000000,6.000000,18.000000,9.000000,5.000000,4.000000,6.000000,10.000000,0.000000,3.750000,5.000000,6.000000,9.000000,
1115,1107,0,herbivore,21.000000,0.000000,23999.984375,5.000000,6.000000,16.000000,9.000000,5.000000,5.000000,6.000000,10.000000,0.000000,3.750000,5.000000,6.000000,9.000000,
1117,1107,0,herbivore,21.000000,0.000000,23999.984375,5.000000,6.000000,16.000000,9.000000,5.000000,5.000000,6.000000,10.000000,0.000000,3.750000,5.000000,6.000000,9.000000,
1119,1105,3,herbivore,21.000000,0.000000,23999.984375,5.000000,7.000000,16.000000,9.000000,5.000000,5.000000,7.000000,10.000000,0.000000,4.750000,5.000000,7.000000,10.000000,
1121,1105,3,herbivore,21.000000,0.000000,23999.984375,5.000000,7.000000,16.000000,9.000000,5.000000,5.000000,7.000000,10.000000,0.000000,4.750000,5.000000,7.000000,10.000000,
1122,1120,15,carnivore,21.000000,0.000000,23999.984375,17.000000,10.000000,8.000000,14.000000,9.000000,13.000000,10.000000,10.000000,0.000000,-0.250000,57.000000,3.000000,6.000000,
1124,1120,15,carnivore,21.000000,0.000000,23999.984375,17.000000,10.000000,8.000000,14.000000,9.000000,13.000000,10.000000,10.000000,0.000000,-0.250000,57.000000,3.000000,6.000000,
1126,1100,2,carnivore,9.000000,0.000000,757.724487,13.000000,6.000000,11.000000,16.000000,13.000000,16.000000,6.000000,10.000000,0.000000,-0.750000,33.000000,1.000000,5.000000,
1128,1100,2,carnivore,9.000000,0.000000,757.724487,13.000000,6.000000,11.000000,16.000000,13.000000,16.000000,6.000000,10.000000,0.000000,-0.750000,33.000000,1.000000,5.000000,
1130,1096,11,carnivore,21.000000,0.000000,23999.984375,16.000000,8.000000,10.000000,14.000000,10.000000,13.000000,8.000000,10.000000,0.000000,0.000000,51.000000,3.000000,6.000000,
1132,1096,11,carnivore,21.000000,0.000000,23999.984375,16.000000,8.000000,10.000000,14.000000,10.000000,13.000000,8.000000,10.000000,0.000000,0.000000,51.000000,3.000000,6.000000,
1123,1111,8,herbivore,15.000000,0.000000,6085.061523,5.000000,6.000000,17.000000,10.000000,5.000000,5.000000,6.000000,10.000000,0.000000,4.000000,5.000000,6.000000,9.000000,
1125,1111,8,herbivore,15.000000,0.000000,6085.061523,5.000000,6.000000,17.000000,10.000000,5.000000,5.000000,6.000000,10.000000,0.000000,4.000000,5.000000,6.000000,9.000000,
1127,1107,3,herbivore,21.000000,0.000000,23999.984375,5.000000,5.000000,17.000000,9.000000,6.000000,5.000000,5.000000,10.000000,0.000000,4.000000,5.000000,7.000000,10.000000,
1129,1107,3,herbivore,21.000000,0.000000,23999.984375,5.000000,5.000000,17.000000,9.000000,6.000000,5.000000,5.000000,10.000000,0.000000,4.000000,5.000000,7.000000,10.000000,
1131,1105,8,herbivore,21.000000,0.000000,23999.984375,5.000000,6.000000,16.000000,8.000000,5.000000,7.000000,6.000000,10.000000,0.000000,4.500000,5.000000,7.000000,10.000000,
1133,1105,8,herbivore,21.000000,0.000000,23999.984375,5.000000,6.000000,16.000000,8.000000,5.000000,7.000000,6.000000,10.000000,0.000000,4.500000,5.000000,7.000000,10.000000,
1134,1130,3,carnivore,21.000000,0.000000,23999.984375,16.000000,6.000000,11.000000,15.000000,10.000000,12.000000,6.000000,10.000000,0.000000,-0.250000,51.000000,3.000000,6.000000,
1136,1130,3,carnivore,21.000000,0.000000,23999.984375,16.000000,6.000000,11.000000,15.000000,10.000000,12.000000,6.000000,10.000000,0.000000,-0.250000,51.000000,3.000000,6.000000,
1138,1100,6,carnivore,9.000000,0.000000,757.724487,13.000000,5.000000,10.000000,18.000000,14.000000,17.000000,5.000000,10.000000,0.000000,-1.250000,33.000000,1.000000,4.000000,
1140,1100,6,carnivore,9.000000,0.000000,757.724487,13.000000,5.000000,10.000000,18.000000,14.000000,17.000000,5.000000,10.000000,0.000000,-1.250000,33.000000,1.000000,4.000000,
1142,1096,23,carnivore,21.000000,0.000000,23999.984375,15.000000,7.000000,10.000000,14.000000,10.000000,14.000000,7.000000,10.000000,0.000000,-0.250000,45.000000,3.000000,5.000000,
1144,1096,23,carnivore,21.000000,0.000000,23999.984375,15.000000,7.000000,10.000000,14.000000,10.000000,14.000000,7.000000,10.000000,0.000000,-0.250000,45.000000,3.000000,5.000000,
1135,1111,3,herbivore,15.000000,0.000000,6085.061523,6.000000,7.000000,16.000000,8.000000,5.000000,6.000000,7.000000,10.000000,0.000000,4.000000,7.000000,6.000000,9.000000,
1137,1111,3,herbivore,15.000000,0.000000,6085.061523,6.000000,7.000000,16.000000,8.000000,5.000000,6.000000,7.000000,10.000000,0.000000,4.000000,7.000000,6.000000,9.000000,
1139,1107,7,herbivore,21.000000,0.000000,23999.984375,5.000000,6.000000,16.000000,9.000000,5.000000,5.000000,6.000000,10.000000,0.000000,4.000000,5.000000,7.000000,10.000000,
1141,1107,7,herbivore,21.000000,0.000000,23999.984375,5.000000,6.000000,16.000000,9.000000,5.000000,5.000000,6.000000,10.000000,0.000000,4.000000,5.000000,7.000000,10.000000,
1143,1105,7,herbivore,21.000000,0.000000,23999.984375,5.000000,6.000000,15.000000,10.000000,5.000000,6.000000,6.000000,10.000000,0.000000,4.250000,5.000000,7.000000,10.000000,
1145,1105,7,herbivore,21.000000,0.000000,23999.984375,5.000000,6.000000,15.000000,10.000000,5.000000,6.000000,6.000000,10.000000,0.000000,4.250000,5.000000,7.000000,10.000000,
1146,1140,4,carnivore,6.000000,0.000000,144.999954,12.000000,5.000000,9.000000,19.000000,16.000000,18.000000,5.000000,10.000000,0.000000,-1.500000,28.000000,1.000000,4.000000,
1148,1140,4,carnivore,6.000000,0.000000,144.999954,12.000000,5.000000,9.000000,19.000000,16.000000,18.000000,5.000000,10.000000,0.000000,-1.500000,28.000000,1.000000,4.000000,
1150,1100,19,carnivore,15.000000,0.000000,6085.061523,12.000000,6.000000,9.000000,18.000000,14.000000,19.000000,6.000000,10.000000,0.000000,-1.250000,28.000000,1.000000,4.000000,
1152,1100,19,carnivore,15.000000,0.000000,6085.061523,12.000000,6.000000,9.000000,18.000000,14.000000,19.000000,6.000000,10.000000,0.000000,-1.250000,28.000000,1.000000,4.000000,
1154,1096,1,carnivore,21.000000,0.000000,23999.984375,15.000000,6.000000,11.000000,14.000000,10.000000,15.000000,6.000000,10.000000,0.000000,0.500000,45.000000,3.000000,6.000000,
1156,1096,1,carnivore,21.000000,0.000000,23999.984375,15.000000,6.000000,11.000000,14.000000,10.000000,15.000000,6.000000,10.000000,0.000000,0.500000,45.000000,3.000000,6.000000,
1147,1111,4,herbivore,15.000000,0.000000,6085.061523,6.000000,6.000000,18.000000,9.000000,6.000000,7.000000,6.000000,10.000000,0.000000,3.500000,7.000000,5.000000,8.000000,
1149,1111,4,herbivore,15.000000,0.000000,6085.061523,6.000000,6.000000,18.000000,9.000000,6.000000,7.000000,6.000000,10.000000,0.000000,3.500000,7.000000,5.000000,8.000000,
1151,1107,4,herbivore,21.000000,0.000000,23999.984375,7.000000,6.000000,15.000000,11.000000,6.000000,6.000000,6.000000,10.000000,0.000000,3.750000,9.000000,6.000000,9.000000,
1153,1107,4,herbivore,21.000000,0.000000,23999.984375,7.000000,6.000000,15.000000,11.000000,6.000000,6.000000,6.000000,10.000000,0.000000,3.750000,9.000000,6.000000,9.000000,
1155,1135,4,herbivore,15.000000,0.000000,6085.061523,6.000000,6.000000,18.000000,9.000000,6.000000,7.000000,6.000000,10.000000,0.000000,3.500000,7.000000,5.000000,8.000000,
1157,1135,4,herbivore,15.000000,0.000000,6085.061523,6.000000,6.000000,18.000000,9.000000,6.000000,7.000000,6.000000,10.000000,0.000000,3.500000,7.000000,5.000000,8.000000,
1158,1154,4,carnivore,21.000000,0.000000,23999.984375,14.000000,6.000000,12.000000,14.000000,10.000000,15.000000,6.000000,10.000000,0.000000,0.500000,39.000000,3.000000,6.000000,
1160,1154,4,carnivore,21.000000,0.000000,23999.984375,14.000000,6.000000,12.000000,14.000000,10.000000,15.000000,6.000000,10.000000,0.000000,0.500000,39.000000,3.000000,6.000000,
1162,1100,10,carnivore,21.000000,0.000000,23999.984375,12.000000,7.000000,9.000000,18.000000,14.000000,19.000000,7.000000,10.000000,0.000000,-1.000000,28.000000,2.000000,4.000000,
1164,1100,10,carnivore,21.000000,0.000000,23999.984375,12.000000,7.000000,9.000000,18.000000,14.000000,19.000000,7.000000,10.000000,0.000000,-1.000000,28.000000,2.000000,4.000000,
1166,1096,0,carnivore,21.000000,0.000000,23999.984375,14.000000,5.000000,10.000000,14.000000,12.000000,20.000000,5.000000,10.000000,0.000000,0.000000,39.000000,3.000000,6.000000,
1168,1096,0,carnivore,21.000000,0.000000,23999.984375,14.000000,5.000000,10.000000,14.000000,12.000000,20.000000,5.000000,10.000000,0.000000,0.000000,39.000000,3.000000,6.000000,
1159,1111,3,herbivore,21.000000,0.000000,23999.984375,6.000000,7.000000,17.000000,8.000000,5.000000,5.000000,7.000000,10.000000,0.000000,3.500000,7.000000,6.000000,9.000000,
1161,1111,3,herbivore,21.000000,0.000000,23999.984375,6.000000,7.000000,17.000000,8.000000,5.000000,5.000000,7.000000,10.000000,0.000000,3.500000,7.000000,6.000000,9.000000,
1163,1107,1,herbivore,21.000000,0.000000,23999.984375,6.000000,6.000000,16.000000,11.000000,6.000000,5.000000,6.000000,10.000000,0.000000,3.750000,7.000000,6.000000,9.000000,
1165,1107,1,herbivore,21.000000,0.000000,23999.984375,6.000000,6.000000,16.000000,11.000000,6.000000,5.000000,6.000000,10.000000,0.000000,3.750000,7.000000,6.000000,9.000000,
1167,1149,3,herbivore,21.000000,0.000000,23999.984375,6.000000,7.000000,17.000000,8.000000,5.000000,5.000000,7.000000,10.000000,0.000000,3.500000,7.000000,6.000000,9.000000,
1169,1149,3,herbivore,21.000000,0.000000,23999.984375,6.000000,7.000000,17.000000,8.000000,5.000000,5.000000,7.000000,10.000000,0.000000,3.500000,7.000000,6.000000,9.000000,
1170,1158,1,carnivore,9.000000,0.000000,757.724487,13.000000,5.000000,10.000000,16.000000,12.000000,19.000000,5.000000,10.000000,0.000000,-0.250000,33.000000,1.000000,4.000000,
1172,1158,1,carnivore,9.000000,0.000000,757.724487,13.000000,5.000000,10.000000,16.000000,12.000000,19.000000,5.000000,10.000000,0.000000,-0.250000,33.000000,1.000000,4.000000,
1174,1100,3,carnivore,21.000000,0.000000,23999.984375,13.000000,7.000000,10.000000,16.000000,14.000000,17.000000,7.000000,10.000000,0.000000,-0.750000,33.000000,3.000000,6.000000,
1176,1100,3,carnivore,21.000000,0.000000,23999.984375,13.000000,7.000000,10.000000,16.000000,14.000000,17.000000,7.000000,10.000000,0.000000,-0.750000,33.000000,3.000000,6.000000,
1178,1096,6,carnivore,21.000000,0.000000,23999.984375,14.000000,5.000000,11.000000,12.000000,10.000000,18.000000,5.000000,10.000000,0.000000,0.500000,39.000000,3.000000,6.000000,
1180,1096,6,carnivore,21.000000,0.000000,23999.984375,14.000000,5.000000,11.000000,12.000000,10.000000,18.000000,5.000000,10.000000,0.000000,0.500000,39.000000,3.000000,6.000000,
1171,1159,10,herbivore,15.000000,0.000000,6085.061523,5.000000,6.000000,18.000000,7.000000,6.000000,6.000000,6.000000,10.000000,0.000000,3.750000,5.000000,5.000000,8.000000,
1173,1159,10,herbivore,15.000000,0.000000,6085.061523,5.000000,6.000000,18.000000,7.000000,6.000000,6.000000,6.000000,10.000000,0.000000,3.750000,5.000000,5.000000,8.000000,
1175,1107,8,herbivore,21.000000,0.000000,23999.984375,7.000000,6.000000,14.000000,11.000000,6.000000,6.000000,6.000000,10.000000,0.000000,3.500000,9.000000,6.000000,9.000000,
1177,1107,8,herbivore,21.000000,0.000000,23999.984375,7.000000,6.000000,14.000000,11.000000,6.000000,6.000000,6.000000,10.000000,0.000000,3.500000,9.000000,6.000000,9.000000,
1179,1149,19,herbivore,15.000000,0.000000,6085.061523,7.000000,7.000000,16.000000,10.000000,6.000000,7.000000,7.000000,10.000000,0.000000,2.750000,9.000000,4.000000,7.000000,
1181,1149,19,herbivore,15.000000,0.000000,6085.061523,7.000000,7.000000,16.000000,10.000000,6.000000,7.000000,7.000000,10.000000,0.000000,2.750000,9.000000,4.000000,7.000000,
1182,1180,14,carnivore,21.000000,0.000000,23999.984375,15.000000,6.000000,11.000000,12.000000,8.000000,17.000000,6.000000,10.000000,0.000000,0.750000,45.000000,3.000000,6.000000,
1184,1180,14,carnivore,21.000000,0.000000,23999.984375,15.000000,6.000000,11.000000,12.000000,8.000000,17.000000,6.000000,10.000000,0.000000,0.750000,45.000000,3.000000,6.000000,
1186,1176,4,carnivore,21.000000,0.000000,23999.984375,15.000000,7.000000,9.000000,16.000000,15.000000,16.000000,7.000000,10.000000,0.000000,-1.000000,45.000000,2.000000,5.000000,
1188,1176,4,carnivore,21.000000,0.000000,23999.984375,15.000000,7.000000,9.000000,16.000000,15.000000,16.000000,7.000000,10.000000,0.000000,-1.000000,45.000000,2.000000,5.000000,
1190,1096,13,carnivore,21.000000,0.000000,23999.984375,15.000000,6.000000,11.000000,12.000000,8.000000,16.000000,6.000000,10.000000,0.000000,0.750000,45.000000,3.000000,6.000000,
1192,1096,13,carnivore,21.000000,0.000000,23999.984375,15.000000,6.000000,11.000000,12.000000,8.000000,16.000000,6.000000,10.000000,0.000000,0.750000,45.000000,3.000000,6.000000,
1183,1159,1,herbivore,15.000000,0.000000,6085.061523,6.000000,7.000000,18.000000,6.000000,5.000000,5.000000,7.000000,10.000000,0.000000,3.750000,7.000000,5.000000,8.000000,
